,listing_id,avg_museum_rating,avg_restaurant_rating
1063,393875,3.1,4.12
1064,394026,2.65,4.38
1065,394111,2.7,4.07
1066,394235,2.65,4.02
1067,396636,2.9,3.87
1068,397034,2.55,4.17
1069,397297,2.2,4.52
1070,397420,2.9,4.27
1071,398281,3.1,4.07
1072,398283,2.65,4.07
1073,399640,2.25,4.43
1074,399720,3.2,4.07
1075,399946,2.25,4.36
1076,400039,2.05,4.37
1077,400431,2.65,4.02
1078,400466,2.9,4.25
1079,401039,2.9,3.85
1080,401579,2.85,4.29
1081,401836,2.1,4.08
1082,402037,3.25,4.08
1083,403056,3.15,4.18
1084,403264,2.25,4.22
1085,403668,1.95,4.32
1086,404502,2.65,4.51
1087,404923,2.75,4.03
1088,405025,2.45,4.1
1089,405408,2.15,4.31
1090,406926,1.75,4.15
1091,406992,2.55,4.22
1092,407469,1.95,3.88
1093,408099,2.2,4.25
1094,408491,2.2,4.21
1095,408983,2.9,4.11
1096,409262,2.8,4.08
1097,409293,3.2,4.11
1098,409666,2.3,4.15
1099,411336,1.95,4.26
1100,411525,2.65,4.33
1101,411794,2.65,4.24
1102,411918,3.25,4.22
1103,412061,3.1,4.32
1104,413504,2.55,4.33
1105,413528,2.05,4.6
1106,413567,2.55,4.26
1107,413775,2.0,4.23
1108,413815,2.6,3.95
1109,414553,2.65,4.26
1110,414801,2.65,4.36
1111,415304,2.3,4.03
1112,416557,3.0,4.08
1113,417685,2.65,4.18
1114,418291,2.0,4.21
1115,418846,2.4,3.89
1116,419200,2.5,4.33
1117,419373,2.4,3.78
1118,419792,2.0,4.4
1119,421539,3.15,4.25
1120,423015,2.45,4.36
1121,423275,2.0,4.37
1122,424661,2.5,4.06
1123,424667,3.4,4.14
1124,424767,2.65,4.17
1125,424889,3.45,4.32
1126,424930,3.3,4.34
1127,425367,2.85,4.26
1128,428226,3.1,4.29
1129,429504,2.35,4.09
1130,430427,3.1,4.03
1131,431865,3.1,3.91
1132,433218,2.85,4.32
1133,433414,2.85,4.19
1134,433848,2.45,3.79
1135,434792,2.85,4.26
1136,435909,2.3,4.41
1137,435946,2.9,4.05
1138,436510,2.6,4.48
1139,436619,2.05,4.41
1140,436916,2.9,4.16
1141,437352,2.65,4.2
1142,437906,2.2,4.25
1143,438513,3.55,4.08
1144,439750,2.55,4.34
1145,439870,2.65,4.19
1146,441811,1.9,4.53
1147,441860,2.1,4.08
1148,442636,1.8,4.03
1149,442649,1.65,4.24
1150,444171,1.95,4.28
1151,444430,2.8,4.31
1152,446367,2.4,4.25
1153,447766,2.4,4.07
1154,447840,2.8,4.48
1155,448048,2.8,4.25
1156,448049,2.45,4.11
1157,449034,2.65,4.47
1158,449130,2.6,4.21
1159,449660,3.1,4.18
1160,449680,2.75,4.06
1161,450009,3.0,3.89
1162,450011,2.3,4.2
1163,450577,2.4,4.24
1164,450578,3.0,3.92
1165,450905,2.4,4.37
1166,452068,3.2,4.24
1167,452541,2.65,4.09
1168,452824,2.6,4.02
1169,453094,2.65,4.36
1170,453255,2.2,4.37
1171,453317,2.45,4.27
1172,454334,2.6,4.07
1173,455734,2.35,4.06
1174,455801,2.8,4.2
1175,456190,3.3,4.37
1176,456336,2.6,4.12
1177,456348,2.2,4.38
1178,456451,2.75,4.17
1179,456457,2.9,4.31
1180,456526,2.6,4.08
1181,457829,2.5,4.33
1182,458154,2.4,4.15
1183,458377,2.2,4.03
1184,459066,2.6,4.05
1185,459929,2.5,4.27
1186,460036,2.55,4.18
1187,460876,2.6,4.19
1188,460999,2.6,4.15
1189,461590,2.75,4.23
1190,462454,1.85,3.94
1191,463107,3.0,4.31
1192,464231,2.25,4.27
1193,464369,1.75,4.02
1194,465267,2.15,4.41
1195,465277,2.85,4.19
1196,466277,2.55,4.25
1197,466457,2.0,3.67
1198,467569,2.5,4.3
1199,467634,2.1,3.66
1200,467866,3.55,4.42
1201,468613,2.6,4.23
1202,470090,2.7,4.27
1203,470370,3.45,4.13
1204,470498,2.7,4.13
1205,470709,2.65,4.47
1206,471712,2.6,4.0
1207,471758,2.95,4.24
1208,471845,2.6,4.03
1209,471914,2.9,4.11
1210,472052,2.85,3.94
1211,472376,3.3,4.36
1212,473035,2.0,4.04
1213,473592,2.45,3.96
1214,473777,2.4,4.35
1215,474283,2.45,4.13
1216,475216,2.7,4.28
1217,476527,2.1,4.0
1218,476570,2.3,4.06
1219,476571,2.3,4.02
1220,476919,2.9,4.09
1221,476983,3.1,4.23
1222,478053,1.7,4.22
1223,478385,2.45,3.97
1224,478832,3.05,4.37
1225,478949,2.3,4.1
1226,479002,2.65,4.28
1227,479255,2.0,4.41
1228,479263,2.65,4.36
1229,479285,2.5,4.35
1230,479867,2.65,4.28
1231,481022,2.3,4.24
1232,481440,3.3,4.38
1233,482765,2.15,4.12
1234,482969,1.95,4.28
1235,483414,2.6,4.16
1236,483485,3.0,3.96
1237,483505,2.45,4.41
1238,484297,2.85,4.24
1239,484312,2.65,4.07
1240,484645,3.0,4.14
1241,484728,3.15,4.28
1242,485026,3.0,4.36
1243,486350,2.15,4.42
1244,487872,3.1,4.32
1245,488083,2.7,4.35
1246,488309,3.55,4.44
1247,489018,2.35,4.34
1248,489365,2.65,4.3
1249,489924,2.9,4.32
1250,489962,2.45,4.01
1251,489965,3.0,4.22
1252,490011,3.1,4.31
1253,490278,2.25,4.13
1254,491123,3.3,4.18
1255,491529,3.05,4.23
1256,493177,1.9,4.3
1257,493611,3.0,4.36
1258,494296,3.5,4.39
1259,494937,2.1,4.21
1260,495249,2.5,4.25
1261,496166,2.65,4.24
1262,497370,3.1,4.32
1263,498052,2.65,4.35
1264,498120,3.05,3.99
1265,498859,2.45,4.22
1266,499092,2.45,3.52
1267,499763,2.6,4.25
1268,499778,3.25,4.34
1269,500845,2.2,4.22
1270,500886,2.2,4.24
1271,501082,3.1,4.01
1272,501098,2.8,4.37
1273,502132,2.15,3.98
1274,502309,3.3,4.42
1275,502429,2.65,4.26
1276,503460,2.75,3.89
1277,503529,2.85,4.52
1278,503585,2.45,4.37
1279,503722,2.4,4.55
1280,504362,3.1,4.36
1281,504394,2.8,4.13
1282,504437,2.8,4.38
1283,505029,2.65,4.4
1284,505231,1.95,4.3
1285,505315,2.15,4.12
1286,505835,2.8,4.36
1287,506121,1.95,4.57
1288,506527,2.25,4.21
1289,506575,2.7,3.82
1290,507393,2.6,4.16
1291,508117,2.55,4.39
1292,508154,2.55,4.31
1293,508583,2.4,4.11
1294,509989,3.2,4.02
1295,510454,2.4,4.01
1296,510543,2.65,4.33
1297,511436,2.6,4.26
1298,511733,1.8,4.35
1299,511960,2.3,3.95
1300,512162,2.9,4.27
1301,512209,2.65,4.3
1302,512210,3.0,4.26
1303,512775,2.45,4.26
1304,513343,3.1,4.29
1305,513688,2.75,4.09
1306,514457,2.15,4.11
1307,514548,1.8,4.21
1308,515408,2.0,4.47
1309,516452,2.4,4.29
1310,516643,2.65,4.34
1311,516916,3.25,4.22
1312,516936,2.75,4.26
1313,517654,1.8,4.28
1314,517712,2.35,4.14
1315,518566,2.45,4.25
1316,518576,2.45,4.11
1317,518960,3.1,4.17
1318,519310,2.25,4.32
1319,521018,2.2,4.16
1320,521038,2.9,4.11
1321,521522,2.65,4.22
1322,521672,2.4,4.34
1323,521806,2.55,4.28
1324,522081,2.65,4.21
1325,523020,2.85,3.99
1326,523123,2.65,4.13
1327,525120,1.7,4.2
1328,525293,3.35,3.99
1329,525412,2.0,4.26
1330,525523,2.6,4.03
1331,525674,2.55,3.91
1332,525741,2.25,4.11
1333,526520,2.85,4.35
1334,526532,2.6,4.0
1335,526923,2.2,4.31
1336,526942,2.55,4.04
1337,527076,2.3,3.96
1338,527422,2.3,4.08
1339,528485,2.7,4.22
1340,529340,2.8,4.47
1341,530074,3.25,3.94
1342,530135,3.25,3.96
1343,530247,2.35,4.03
1344,530431,2.4,4.18
1345,530576,2.35,4.3
1346,530632,3.45,4.14
1347,531091,2.25,4.25
1348,531208,2.45,4.41
1349,531258,3.05,4.39
1350,531363,2.4,3.97
1351,531455,2.9,3.99
1352,531662,2.1,3.55
1353,532288,2.9,4.31
1354,532606,2.3,4.17
1355,532749,2.65,4.38
1356,533168,2.4,4.19
1357,533506,2.05,4.26
1358,533625,2.6,4.13
1359,533927,2.45,4.09
1360,534897,1.65,4.21
1361,535095,3.3,4.39
1362,536328,2.85,4.33
1363,536578,1.8,3.95
1364,536985,2.35,4.2
1365,537386,2.0,4.18
1366,538012,2.8,4.19
1367,538344,2.0,4.31
1368,538590,2.0,4.23
1369,539087,2.85,4.28
1370,539160,2.9,4.04
1371,539350,2.65,4.18
1372,540057,2.95,4.16
1373,540489,1.6,4.35
1374,541725,2.65,4.3
1375,541993,1.6,3.59
1376,542054,2.1,4.09
1377,542203,2.5,4.28
1378,543792,1.8,4.36
1379,544039,2.95,3.78
1380,544324,2.3,4.2
1381,544331,2.25,4.06
1382,545261,2.65,4.37
1383,545586,2.6,4.46
1384,545597,2.75,4.22
1385,545651,3.45,4.29
1386,545949,2.6,4.68
1387,546383,2.55,4.11
1388,546442,2.4,4.33
1389,546504,2.5,3.93
1390,546573,2.6,3.87
1391,547830,3.25,3.77
1392,548133,2.6,4.43
1393,548775,2.55,3.98
1394,548815,3.1,4.07
1395,549873,2.2,4.29
1396,550297,1.95,4.23
1397,550653,2.65,4.09
1398,550777,3.0,4.24
1399,552519,2.8,3.95
1400,552639,2.6,4.2
1401,553516,2.85,4.28
1402,553565,2.35,4.05
1403,553862,2.8,4.27
1404,553872,3.1,4.03
1405,553903,3.1,4.14
1406,554165,2.75,4.13
1407,555206,2.2,4.42
1408,556903,2.35,4.31
1409,557213,2.8,3.97
1410,557487,2.95,4.18
1411,559511,2.6,4.2
1412,560078,2.55,4.36
1413,560406,2.85,4.31
1414,561732,3.6,3.98
1415,562098,2.6,4.12
1416,562449,1.85,4.23
1417,562478,1.9,4.03
1418,563442,1.75,4.31
1419,563496,2.15,4.36
1420,564049,3.0,4.13
1421,564184,2.05,4.14
1422,564447,2.45,3.59
1423,564649,2.4,4.09
1424,564751,3.2,4.03
1425,565701,2.8,4.26
1426,565814,2.3,4.16
1427,566712,1.95,4.26
1428,566943,2.6,3.94
1429,567195,2.5,4.09
1430,568661,1.8,4.37
1431,568743,2.15,4.46
1432,569255,3.15,4.53
1433,570011,2.35,4.31
1434,570218,2.8,3.83
1435,570750,2.8,3.89
1436,570865,2.85,4.28
1437,571564,3.0,4.25
1438,573612,2.45,3.73
1439,573671,2.8,4.29
1440,573795,3.65,3.84
1441,573850,2.85,4.26
1442,573870,2.15,4.21
1443,575061,2.65,4.3
1444,576227,2.95,4.16
1445,576426,2.6,4.27
1446,576916,2.95,4.25
1447,577243,2.8,4.26
1448,577324,1.7,4.17
1449,577703,2.1,4.13
1450,577824,3.0,4.33
1451,578267,1.6,4.12
1452,578941,2.65,4.19
1453,579716,2.65,4.26
1454,580323,2.95,4.17
1455,581180,2.85,4.1
1456,581421,2.6,4.38
1457,581488,2.65,4.59
1458,581542,2.67,4.15
1459,582372,1.9,4.36
1460,583201,1.85,4.26
1461,583224,2.35,3.98
1462,583352,2.55,4.4
1463,584122,2.8,4.01
1464,584881,2.4,4.27
1465,585300,2.45,4.13
1466,585369,2.5,4.33
1467,585491,3.05,4.19
1468,585937,2.8,4.2
1469,587519,2.3,4.41
1470,587554,3.45,4.4
1471,587641,2.65,4.36
1472,587698,2.25,4.31
1473,587740,1.9,4.46
1474,588677,2.3,4.41
1475,589136,2.2,4.11
1476,590903,2.45,3.75
1477,591135,2.05,4.21
1478,591565,2.8,3.98
1479,591710,2.55,4.18
1480,592785,2.45,4.32
1481,592831,2.6,4.17
1482,592853,1.8,4.13
1483,593000,2.05,4.08
1484,593292,2.55,4.13
1485,593320,2.4,4.21
1486,593350,1.8,4.18
1487,593962,2.43,4.35
1488,594020,2.4,4.18
1489,594036,2.6,4.36
1490,594193,2.0,4.45
1491,594640,2.25,4.21
1492,595321,2.55,4.26
1493,596373,1.95,4.06
1494,596391,1.8,4.19
1495,596442,2.85,4.22
1496,596448,2.35,3.96
1497,597544,2.45,4.07
1498,597624,2.6,4.29
1499,597668,2.5,3.89
1500,598254,2.65,4.36
1501,598612,2.65,4.27
1502,599336,3.55,4.09
1503,599595,2.35,4.17
1504,600286,2.4,4.51
1505,600775,3.05,4.32
1506,600877,2.55,4.14
1507,602070,2.65,4.3
1508,602142,2.85,4.33
1509,602250,2.47,3.74
1510,602453,2.65,4.13
1511,602533,3.1,4.19
1512,602765,2.45,4.3
1513,602888,2.25,4.03
1514,604401,3.25,4.15
1515,606269,2.65,4.23
1516,607525,2.85,4.03
1517,607735,2.8,4.07
1518,607781,3.15,4.14
1519,609213,3.3,4.22
1520,609559,2.75,4.22
1521,609983,1.8,4.32
1522,610015,3.2,4.15
1523,610596,3.25,4.36
1524,611009,2.45,4.27
1525,611408,2.47,3.73
1526,613528,2.6,4.26
1527,613818,2.1,3.9
1528,614269,2.5,4.4
1529,616290,2.1,4.14
1530,616585,2.6,4.31
1531,618477,2.9,4.32
1532,618836,3.1,4.3
1533,618916,2.85,4.35
1534,619122,2.4,4.29
1535,619471,2.75,4.02
1536,620214,2.0,4.43
1537,621430,2.8,4.16
1538,622410,3.3,4.3
1539,625197,2.8,4.22
1540,625365,3.55,4.14
1541,627944,2.85,4.33
1542,627949,2.8,4.18
1543,628078,3.05,4.17
1544,628227,2.55,4.21
1545,629000,3.1,4.23
1546,629315,2.4,4.34
1547,629770,2.3,4.04
1548,629774,2.1,4.02
1549,629855,2.35,4.3
1550,629893,3.55,4.1
1551,629949,2.55,4.26
1552,631472,3.0,4.08
1553,631601,2.85,3.96
1554,633162,2.15,3.94
1555,633950,3.0,4.47
1556,635114,3.2,4.46
1557,635282,2.65,4.64
1558,635662,2.9,4.1
1559,636391,2.75,4.22
1560,636579,2.1,4.06
1561,637504,2.9,4.05
1562,637641,3.45,4.28
1563,637716,2.6,4.23
1564,638218,2.6,3.94
1565,638822,1.95,4.45
1566,638894,3.3,4.28
1567,638898,2.95,4.21
1568,639199,3.25,4.24
1569,639781,2.05,4.11
1570,640589,2.25,4.35
1571,640691,2.6,4.08
1572,640813,2.85,4.32
1573,640990,2.85,4.07
1574,641439,2.95,4.33
1575,641768,2.45,3.9
1576,642682,2.4,4.3
1577,643328,3.3,4.35
1578,643877,2.5,4.23
1579,643948,3.0,4.17
1580,644464,2.65,4.58
1581,644575,3.45,4.11
1582,644833,2.85,4.34
1583,645075,2.7,4.21
1584,645693,2.25,4.31
1585,645922,2.4,4.35
1586,645942,1.85,4.22
1587,646210,2.65,3.74
1588,646391,2.5,4.33
1589,646458,2.8,4.42
1590,647413,3.05,4.35
1591,647520,2.25,4.35
1592,647580,2.3,3.98
1593,647598,2.6,4.21
1594,648047,2.75,4.05
1595,648246,2.6,4.43
1596,649878,2.75,4.39
1597,649903,2.8,3.94
1598,650867,2.3,4.5
1599,651375,1.8,4.19
1600,651475,2.45,4.07
1601,651648,2.85,4.17
1602,652466,2.55,4.17
1603,652515,2.7,4.2
1604,652648,2.55,4.1
1605,652691,2.45,4.28
1606,654232,2.5,4.27
1607,654612,2.7,3.96
1608,655472,2.85,4.24
1609,655783,2.2,3.96
1610,656281,2.75,3.98
1611,656946,2.6,4.36
1612,657198,3.3,4.39
1613,657217,1.9,4.31
1614,657727,2.35,4.2
1615,658008,2.65,4.18
1616,658366,2.25,4.01
1617,658932,1.8,4.37
1618,659880,2.45,4.12
1619,659952,2.65,4.09
1620,660016,2.45,4.08
1621,661814,2.3,4.25
1622,663608,2.55,4.06
1623,665394,2.5,4.16
1624,666220,1.95,4.53
1625,666315,2.65,4.42
1626,666613,2.6,4.46
1627,666837,2.5,4.39
1628,667375,2.3,4.18
1629,667502,2.9,4.08
1630,667549,3.2,3.73
1631,668400,2.4,4.06
1632,668691,2.15,4.01
1633,669633,3.0,4.24
1634,669640,2.65,4.34
1635,669831,3.2,4.01
1636,669939,2.7,3.83
1637,670064,3.25,4.21
1638,670767,1.95,3.95
1639,671264,2.65,4.34
1640,671303,2.0,4.44
1641,671387,2.7,4.14
1642,671402,3.05,4.14
1643,671496,3.1,4.34
1644,671544,3.25,4.16
1645,671633,2.0,4.02
1646,672490,2.6,4.19
1647,672724,2.85,4.18
1648,673061,2.0,4.26
1649,673248,2.7,4.27
1650,673760,3.0,3.84
1651,674012,2.1,4.16
1652,674620,2.95,3.49
1653,674692,2.05,4.11
1654,676257,2.55,4.11
1655,676295,2.1,3.56
1656,678593,3.25,4.16
1657,678663,2.6,4.13
1658,679633,2.05,4.25
1659,679769,1.8,4.42
1660,680225,1.8,4.36
1661,680998,2.4,4.03
1662,681518,3.2,3.94
1663,681805,2.65,4.08
1664,682032,2.65,4.02
1665,682122,2.4,3.76
1666,682155,3.15,4.2
1667,683024,3.35,4.02
1668,683518,2.0,4.37
1669,683681,2.4,4.39
1670,683821,3.05,4.15
1671,684808,2.1,4.34
1672,684991,2.1,4.33
1673,685435,2.7,4.03
1674,686373,2.25,4.29
1675,687794,1.85,4.07
1676,687964,2.0,4.46
1677,688652,2.2,4.1
1678,689329,2.7,4.21
1679,689900,3.05,4.05
1680,690349,2.65,4.37
1681,690516,2.4,4.24
1682,690553,2.65,4.18
1683,690603,3.0,4.3
1684,690675,2.4,4.34
1685,690849,2.05,4.39
1686,690934,2.75,4.04
1687,690960,2.3,4.15
1688,691049,3.45,4.11
1689,691818,1.85,3.94
1690,692383,2.65,4.17
1691,692397,2.4,4.18
1692,692567,1.8,4.17
1693,692657,1.75,4.06
1694,693597,2.6,4.07
1695,695002,2.0,4.36
1696,695216,2.2,4.28
1697,695297,2.3,4.28
1698,695465,2.65,4.45
1699,696464,2.75,4.25
1700,696593,2.85,4.27
1701,697499,2.85,3.99
1702,697788,2.85,4.28
1703,697923,2.85,4.16
1704,698132,2.25,3.71
1705,698162,2.85,4.12
1706,698327,2.3,4.15
1707,698882,2.6,4.29
1708,699060,2.5,4.28
1709,699348,3.1,4.31
1710,699472,2.3,4.45
1711,699598,1.95,4.54
1712,700408,3.15,4.01
1713,700530,3.4,4.53
1714,700916,2.2,3.81
1715,701474,3.2,4.29
1716,702213,2.4,4.21
1717,702440,2.6,4.3
1718,702551,2.75,4.16
1719,702578,2.95,4.17
1720,703971,3.45,4.34
1721,704173,2.8,4.22
1722,704838,2.5,4.13
1723,705749,3.35,3.98
1724,705997,2.95,4.34
1725,706347,2.65,4.28
1726,707396,2.2,4.28
1727,707443,2.6,4.08
1728,707658,2.1,4.14
1729,708358,2.2,4.27
1730,708374,3.2,4.12
1731,708637,2.75,4.18
1732,709444,2.6,4.11
1733,710015,2.55,4.44
1734,710243,1.85,4.37
1735,710283,2.65,4.38
1736,710284,2.25,4.15
1737,711635,2.3,3.82
1738,712136,3.35,3.98
1739,712260,2.85,4.4
1740,713538,2.85,4.21
1741,713572,2.3,4.47
1742,713891,2.45,4.34
1743,714028,2.5,4.15
1744,714029,2.3,4.22
1745,714049,2.5,4.26
1746,714075,2.2,4.41
1747,714939,2.1,4.39
1748,715070,2.45,4.31
1749,715102,2.55,4.14
1750,715270,3.05,3.94
1751,716169,2.4,4.32
1752,716780,2.9,4.39
1753,716949,1.8,4.2
1754,717922,3.45,4.29
1755,718761,2.55,4.22
1756,719329,3.3,4.39
1757,719621,2.6,3.98
1758,719914,2.95,4.22
1759,720274,3.05,4.27
1760,720394,3.0,3.94
1761,721663,2.65,4.26
1762,721719,2.6,4.07
1763,721762,2.4,4.16
1764,722264,2.85,4.14
1765,722451,2.95,4.14
1766,722464,2.45,4.37
1767,723457,2.9,4.03
1768,723523,2.45,4.19
1769,723560,2.0,4.18
1770,723709,2.85,4.17
1771,724806,2.7,4.15
1772,725270,2.0,4.26
1773,725414,2.85,4.28
1774,725509,3.25,4.24
1775,726465,2.65,4.34
1776,726692,2.0,4.15
1777,727964,2.55,4.33
1778,728409,2.45,4.6
1779,728498,2.8,3.99
1780,728708,2.65,4.23
1781,728764,2.7,4.44
1782,729306,2.9,3.69
1783,729310,2.1,4.16
1784,729771,2.7,4.17
1785,729811,3.3,4.19
1786,729841,2.35,4.35
1787,730480,2.95,4.31
1788,731293,2.55,3.91
1789,731300,2.3,4.47
1790,731316,2.35,4.21
1791,732624,2.6,4.29
1792,732700,2.5,3.84
1793,735677,2.0,4.37
1794,735752,2.65,4.12
1795,735890,2.0,4.12
1796,736187,2.85,4.37
1797,737075,2.8,4.4
1798,738588,3.55,4.29
1799,739738,2.4,4.16
1800,739811,2.4,3.94
1801,739930,3.0,4.17
1802,740754,1.75,4.36
1803,740947,2.55,4.09
1804,741354,2.3,4.14
1805,741456,2.1,4.44
1806,741783,2.4,4.33
1807,741806,2.4,3.98
1808,742026,2.0,4.33
1809,742795,2.4,4.24
1810,744078,3.0,3.82
1811,744220,1.8,4.37
1812,744228,3.25,4.16
1813,746088,1.4,4.34
1814,746198,2.05,4.32
1815,746309,2.55,4.31
1816,746346,1.65,4.31
1817,746393,2.65,4.08
1818,746983,2.4,3.97
1819,746996,2.8,4.39
1820,747029,2.25,4.2
1821,747159,1.85,4.13
1822,747344,2.05,4.51
1823,747419,2.85,4.12
1824,747538,3.3,4.4
1825,747605,2.2,4.23
1826,748656,2.55,3.96
1827,749108,2.65,4.16
1828,749455,2.55,4.06
1829,749896,2.65,4.35
1830,749965,3.25,3.92
1831,750893,2.45,4.3
1832,751818,2.45,4.11
1833,751851,2.65,4.18
1834,751904,2.0,4.32
1835,752202,2.8,3.88
1836,752289,2.75,4.3
1837,752366,2.25,4.31
1838,752616,2.1,4.28
1839,752783,2.7,4.03
1840,753399,2.0,4.18
1841,753622,2.5,4.06
1842,753687,2.5,3.86
1843,753825,2.6,4.05
1844,753935,1.95,4.05
1845,753983,3.05,4.15
1846,753991,2.2,4.22
1847,754190,1.8,4.25
1848,754353,2.25,4.01
1849,755528,3.05,3.86
1850,755684,2.95,4.0
1851,755703,2.05,4.35
1852,755751,2.7,3.76
1853,756655,2.85,4.15
1854,756892,1.95,4.14
1855,756928,2.65,4.35
1856,757007,2.65,4.24
1857,757187,2.65,4.14
1858,758919,2.4,4.31
1859,759901,2.85,3.99
1860,760303,1.8,4.19
1861,761606,2.0,4.34
1862,761835,1.95,4.11
1863,762015,1.85,4.39
1864,762098,2.6,4.29
1865,762145,2.55,4.19
1866,763527,3.2,3.84
1867,763600,2.05,4.54
1868,763809,3.25,3.87
1869,763833,2.9,4.32
1870,763881,2.7,4.28
1871,763912,2.9,4.15
1872,763932,2.7,4.23
1873,763956,2.7,4.22
1874,763962,2.7,4.21
1875,764052,1.85,4.45
1876,764753,2.6,4.08
1877,765203,2.65,4.04
1878,765315,2.6,4.59
1879,765563,2.5,4.16
1880,765569,2.65,4.02
1881,766055,2.5,4.01
1882,766542,2.65,4.34
1883,766699,2.65,4.37
1884,766814,2.35,4.04
1885,766948,2.7,4.11
1886,766964,1.9,4.49
1887,767397,2.85,4.27
1888,767562,2.15,4.06
1889,767761,2.65,4.44
1890,767983,2.3,4.31
1891,769175,3.1,3.8
1892,769279,2.65,4.26
1893,769448,2.65,4.52
1894,769806,2.3,4.42
1895,770514,2.85,4.32
1896,770960,3.3,4.22
1897,771430,2.6,4.26
1898,771436,2.05,4.19
1899,772362,2.55,4.39
1900,772679,2.95,3.68
1901,773041,3.05,3.86
1902,773497,2.1,4.16
1903,773993,2.1,4.06
1904,774791,2.6,4.0
1905,774899,2.6,4.26
1906,775016,2.2,3.85
1907,775238,2.4,4.39
1908,775280,2.35,4.04
1909,775326,2.3,3.84
1910,776257,2.65,4.24
1911,777097,2.5,4.01
1912,777141,2.36,3.86
1913,777297,2.65,4.38
1914,777327,3.2,4.02
1915,778381,2.2,4.29
1916,778640,2.45,4.31
1917,778706,2.2,4.25
1918,778903,2.3,4.22
1919,779561,2.55,4.34
1920,779596,1.85,4.39
1921,780006,2.55,4.0
1922,780205,1.9,4.01
1923,780238,2.9,4.04
1924,780322,2.1,4.13
1925,780858,2.4,4.27
1926,781486,2.8,3.99
1927,782063,2.65,4.12
1928,782554,2.85,4.39
1929,783202,3.5,4.25
1930,783341,2.0,4.17
1931,783911,3.0,4.12
1932,783964,2.45,3.93
1933,784088,2.6,4.41
1934,784122,2.3,4.12
1935,784124,2.3,4.12
1936,784169,3.3,4.21
1937,785097,3.2,4.01
1938,785166,1.9,4.39
1939,785366,1.8,4.39
1940,785508,3.55,3.99
1941,785862,2.2,4.29
1942,785978,1.95,4.58
1943,786053,3.3,4.33
1944,786685,2.9,4.33
1945,786727,2.65,4.16
1946,786843,2.45,4.57
1947,786955,2.4,4.3
1948,787490,3.3,4.26
1949,787941,2.0,4.41
1950,788005,3.1,4.3
1951,788035,2.6,4.22
1952,789298,3.0,4.2
1953,789476,3.35,4.06
1954,789606,2.3,4.18
1955,789686,2.9,4.04
1956,790767,2.5,4.34
1957,791191,2.5,4.27
1958,791452,2.6,4.13
1959,792142,2.5,3.96
1960,792835,2.0,4.23
1961,793590,2.65,4.44
1962,793610,2.55,4.27
1963,793951,2.9,3.98
1964,794020,2.8,4.27
1965,794245,2.75,4.08
1966,794281,1.65,4.18
1967,794425,2.65,4.08
1968,794427,2.65,4.08
1969,794472,3.0,4.06
1970,794496,2.15,3.86
1971,794567,3.3,4.18
1972,795198,2.85,4.39
1973,795641,1.55,4.43
1974,795680,2.1,4.21
1975,796128,2.25,3.86
1976,796232,2.05,4.42
1977,796404,2.4,3.88
1978,796490,2.9,4.16
1979,796523,2.85,4.08
1980,797696,2.3,4.15
1981,797972,2.55,4.07
1982,798008,2.1,3.94
1983,798100,2.7,4.34
1984,798128,2.0,4.14
1985,798429,3.15,3.96
1986,799319,2.2,4.37
1987,799484,2.35,4.27
1988,799829,2.85,4.1
1989,799900,3.3,4.23
1990,799924,2.05,4.42
1991,799945,2.8,3.82
1992,800051,2.65,4.47
1993,800918,2.3,4.28
1994,801260,2.65,4.27
1995,801281,2.0,4.44
1996,801626,2.8,4.25
1997,802498,2.9,4.22
1998,802677,1.95,4.07
1999,802983,3.2,4.23
2000,803237,3.05,4.27
2001,803778,2.75,4.34
2002,803835,2.9,4.23
2003,804194,2.5,4.31
2004,804246,1.75,4.04
2005,804388,2.85,4.2
2006,804815,3.15,4.02
2007,804911,2.85,4.42
2008,805028,2.7,3.98
2009,805218,2.75,4.19
2010,805312,2.85,4.15
2011,805793,2.0,4.24
2012,806038,2.55,4.05
2013,806040,2.6,4.18
2014,807535,2.4,4.24
2015,807882,2.65,4.37
2016,808313,1.95,4.49
2017,808476,3.1,3.67
2018,808618,2.7,4.09
2019,808697,2.3,4.11
2020,808705,2.65,4.14
2021,808774,2.6,4.5
2022,808836,2.35,4.39
2023,808851,2.95,4.06
2024,810346,2.45,4.13
2025,810681,2.2,4.09
2026,810830,2.25,4.16
2027,811198,1.85,4.18
2028,811299,2.85,4.02
2029,811347,2.35,4.33
2030,812462,3.45,4.31
2031,812467,2.5,4.18
2032,812671,2.6,4.28
2033,812938,1.85,4.19
2034,813225,2.4,4.4
2035,813554,2.85,4.22
2036,813793,2.2,4.27
2037,814911,1.95,4.0
2038,815465,3.1,4.12
2039,816503,2.25,4.36
2040,816637,2.75,4.22
2041,816673,1.85,4.15
2042,816888,2.85,4.0
2043,817113,3.25,4.19
2044,818030,2.85,4.2
2045,818084,3.2,4.44
2046,818114,1.95,4.18
2047,818314,3.15,4.12
2048,818325,2.35,4.23
2049,818337,2.55,3.76
2050,818451,2.1,4.25
2051,818481,2.7,3.98
2052,818518,2.7,3.84
2053,819206,3.35,4.21
2054,819228,2.7,3.84
2055,819419,2.85,4.15
2056,819893,2.7,3.84
2057,819956,2.6,4.32
2058,820146,2.65,4.06
2059,820710,2.4,4.1
2060,820801,2.9,4.19
